order_id,product_id,productname,category,subcategory
CA-2015-121188,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones
CA-2015-121188,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings
CA-2015-156013,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper
CA-2015-156013,OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders
CA-2016-132997,TEC-PH-10000586,AT&T SB67148 SynJ,Technology,Phones
CA-2016-132997,TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones
CA-2016-132997,OFF-PA-10004983,Xerox 23,Office Supplies,Paper
CA-2016-132997,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage
CA-2016-132997,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders
US-2015-160563,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories
US-2015-160563,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furniture,Furnishings
CA-2017-151750,OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage
CA-2017-151750,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings
CA-2017-151750,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs
CA-2017-151750,OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art
CA-2017-151750,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders
CA-2017-151750,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders
CA-2017-151750,OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances
CA-2015-106187,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings
CA-2015-106187,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders
CA-2015-106187,TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories
US-2016-164945,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders
CA-2015-150714,OFF-LA-10001474,Avery 477,Office Supplies,Labels
CA-2015-150714,OFF-PA-10001497,Xerox 1914,Office Supplies,Paper
CA-2015-150714,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Office Supplies,Appliances
CA-2015-150714,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders
CA-2015-150714,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage
CA-2016-105753,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings
CA-2017-120894,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances
CA-2016-106621,OFF-AR-10002375,Newell 351,Office Supplies,Art
CA-2015-107020,OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders
US-2015-117492,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances
CA-2014-101392,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage
CA-2015-127502,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels
CA-2017-143658,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art
CA-2017-133046,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings
CA-2017-133046,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper
CA-2017-133046,OFF-PA-10002787,Xerox 227,Office Supplies,Paper
CA-2017-133046,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories
CA-2017-122798,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage
CA-2017-122798,OFF-PA-10004239,Xerox 1953,Office Supplies,Paper
CA-2016-169663,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories
CA-2016-169663,TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines
CA-2015-149846,OFF-LA-10004484,Avery 476,Office Supplies,Labels
CA-2015-149846,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
CA-2015-149846,OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage
CA-2015-149846,TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones
CA-2017-159149,FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases
CA-2017-159149,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art
CA-2017-159149,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones
US-2017-167570,FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs
CA-2017-160122,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
CA-2017-160122,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs
CA-2016-130393,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs
CA-2016-130393,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances
CA-2016-130393,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs
CA-2017-144820,OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art
CA-2017-101014,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
CA-2017-105543,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage
US-2017-113201,OFF-PA-10000675,Xerox 1919,Office Supplies,Paper
US-2017-106551,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs
CA-2016-116722,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings
CA-2016-116722,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs
CA-2016-116722,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders
CA-2014-138128,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes
CA-2014-138128,TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers
US-2017-150070,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs
CA-2015-137064,OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders
CA-2015-137064,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories
CA-2015-137064,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage
CA-2017-157350,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings
CA-2014-127866,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories
CA-2014-127866,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper
CA-2014-127866,OFF-AR-10003481,Newell 348,Office Supplies,Art
CA-2014-127866,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage
CA-2015-131352,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings
CA-2015-121776,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper
CA-2015-121776,OFF-LA-10002762,Avery 485,Office Supplies,Labels
CA-2016-118073,FUR-TA-10002533,BPI Conference Tables,Furniture,Tables
CA-2014-103219,FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings
CA-2016-102561,OFF-AR-10001545,Newell 326,Office Supplies,Art
CA-2016-102561,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage
CA-2016-102561,OFF-PA-10004971,Xerox 196,Office Supplies,Paper
CA-2016-100993,OFF-LA-10003223,Avery 508,Office Supplies,Labels
CA-2016-100993,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage
CA-2016-100993,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables
CA-2016-100993,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
US-2014-112949,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances
US-2014-112949,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art
US-2017-146822,OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper
US-2016-131058,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels
CA-2014-167997,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders
CA-2014-167997,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases
CA-2017-140151,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage
CA-2017-140151,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper
CA-2017-140151,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers
US-2017-143770,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories
US-2017-143770,OFF-PA-10001125,Xerox 1988,Office Supplies,Paper
CA-2016-131296,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables
CA-2016-103464,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories
CA-2017-136238,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper
CA-2016-120803,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories
CA-2016-134138,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs
CA-2015-120915,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances
CA-2015-120915,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones
CA-2015-168207,FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings
CA-2015-168207,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders
CA-2015-168207,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Office Supplies,Binders
CA-2015-168207,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases
CA-2016-144148,FUR-TA-10002774,Laminate Occasional Tables,Furniture,Tables
CA-2017-107174,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables
CA-2017-107174,FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs
CA-2017-107174,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories
CA-2016-146150,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art
CA-2014-114125,OFF-LA-10004559,Avery 49,Office Supplies,Labels
CA-2014-114125,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders
CA-2014-114125,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage
CA-2016-114944,OFF-PA-10003892,Xerox 1943,Office Supplies,Paper
CA-2016-135965,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage
CA-2017-149699,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories
CA-2016-166429,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers
CA-2015-112767,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables
CA-2015-119879,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables
CA-2015-119879,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones
CA-2017-155642,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings
CA-2017-155642,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings
US-2017-101721,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper
CA-2015-136728,OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes
CA-2015-136728,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs
CA-2016-127194,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Office Supplies,Paper
CA-2015-140375,OFF-PA-10001870,Xerox 202,Office Supplies,Paper
CA-2015-140375,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders
US-2017-155866,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper
US-2017-155866,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings
CA-2015-141327,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders
CA-2015-141327,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances
CA-2015-141327,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings
CA-2015-136700,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper
CA-2017-102736,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,Technology,Accessories
CA-2017-102736,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art
CA-2017-102736,OFF-PA-10001800,Xerox 220,Office Supplies,Paper
CA-2017-125269,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
CA-2017-125269,OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies,Storage
CA-2015-114811,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
CA-2015-114811,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones
CA-2015-114811,FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings
CA-2015-114811,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines
CA-2015-114811,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs
CA-2015-122266,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables
CA-2015-122266,OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art
CA-2015-141565,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders
CA-2015-141565,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage
CA-2017-128769,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances
CA-2016-116337,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
CA-2016-116337,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage
CA-2015-120845,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders
CA-2015-120845,OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper
CA-2015-120845,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders
CA-2015-120845,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders
CA-2014-120775,OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners
CA-2014-120775,FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings
CA-2014-120775,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels
CA-2014-120775,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders
CA-2014-120775,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners
CA-2014-152905,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage
CA-2016-104633,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper
CA-2016-104633,OFF-PA-10004782,Xerox 228,Office Supplies,Paper
CA-2017-104136,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper
CA-2017-104136,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper
CA-2016-123050,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings
CA-2016-123050,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage
CA-2016-123050,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories
CA-2016-162355,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
CA-2016-162355,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases
CA-2014-158225,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage
CA-2014-158225,OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage
CA-2017-102204,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
CA-2017-102204,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables
CA-2017-102204,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs
CA-2017-103065,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage
CA-2017-103065,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper
CA-2017-103065,OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art
CA-2017-103065,FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings
CA-2014-109855,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders
CA-2014-109855,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories
CA-2014-109897,TEC-PH-10003691,BlackBerry Q10,Technology,Phones
CA-2014-109897,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings
US-2014-143581,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage
CA-2015-129217,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances
CA-2015-129217,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art
CA-2016-133816,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones
CA-2015-140221,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders
CA-2015-140221,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings
CA-2015-140221,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances
CA-2015-140221,OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,Storage
CA-2017-152310,TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers
CA-2017-152310,OFF-PA-10003134,Xerox 1937,Office Supplies,Paper
CA-2017-152310,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones
CA-2017-152310,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage
CA-2017-152310,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories
CA-2017-152310,OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders
CA-2016-118101,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper
CA-2016-118101,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders
CA-2016-118101,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage
CA-2016-100307,OFF-PA-10002552,Xerox 1958,Office Supplies,Paper
CA-2015-138457,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders
CA-2014-131800,OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances
CA-2014-131800,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders
CA-2014-118304,TEC-PH-10000376,Square Credit Card Reader,Technology,Phones
CA-2017-121790,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables
CA-2017-121790,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies
CA-2017-121790,TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones
CA-2017-121790,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art
CA-2016-169670,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs
CA-2016-139549,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
CA-2015-104059,OFF-AR-10000634,Newell 320,Office Supplies,Art
CA-2017-164112,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage
CA-2015-143882,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper
US-2016-139262,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders
US-2016-139262,OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders
US-2016-139262,OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage
CA-2017-146192,OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage
CA-2017-134810,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes
CA-2017-134810,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs
CA-2015-154284,TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines
CA-2015-154284,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art
CA-2015-154284,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories
CA-2015-154284,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings
CA-2014-156244,OFF-PA-10000295,Xerox 229,Office Supplies,Paper
CA-2014-156244,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
CA-2014-156244,TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories
CA-2014-156244,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances
CA-2014-156244,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies
CA-2014-156244,OFF-LA-10000443,Avery 501,Office Supplies,Labels
CA-2015-106362,OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders
US-2017-168802,OFF-BI-10002393,Binder Posts,Office Supplies,Binders
US-2017-146906,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Technology,Phones
CA-2016-166380,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes
CA-2016-166380,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories
US-2015-158911,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings
US-2015-158911,OFF-LA-10003223,Avery 508,Office Supplies,Labels
US-2014-103338,OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art
CA-2015-109169,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes
US-2017-167318,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories
US-2017-167318,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs
US-2014-120313,TEC-PH-10003092,Motorola L804,Technology,Phones
CA-2017-135419,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables
CA-2016-128671,OFF-PA-10001870,Xerox 202,Office Supplies,Paper
CA-2016-128671,OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders
CA-2016-128671,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders
CA-2016-149335,OFF-AR-10001419,Newell 325,Office Supplies,Art
CA-2014-168312,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage
CA-2014-168312,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables
US-2017-105935,FUR-FU-10002157,Artistic Insta-Plaque,Furniture,Furnishings
US-2017-105935,TEC-PH-10001459,Samsung Galaxy Mega 6.3,Technology,Phones
CA-2014-161508,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs
CA-2014-161508,OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners
CA-2014-161508,OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art
CA-2014-161508,OFF-PA-10001804,Xerox 195,Office Supplies,Paper
CA-2017-130904,OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art
CA-2017-130904,OFF-AR-10000127,Newell 321,Office Supplies,Art
CA-2017-133620,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage
CA-2015-142937,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art
US-2016-149790,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Office Supplies,Binders
CA-2016-130778,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,Office Supplies,Appliances
CA-2016-130778,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper
CA-2017-144456,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage
CA-2017-144456,TEC-PH-10001750,Samsung Rugby III,Technology,Phones
CA-2017-103478,OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders
CA-2017-103478,OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders
CA-2017-118577,OFF-PA-10001357,Xerox 1886,Office Supplies,Paper
CA-2017-118577,OFF-PA-10004888,Xerox 217,Office Supplies,Paper
CA-2017-113572,TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories
CA-2016-153269,OFF-ST-10004634,"Personal Folder Holder, Ebony",Office Supplies,Storage
CA-2016-153269,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs
CA-2016-153269,OFF-PA-10001801,Xerox 193,Office Supplies,Paper
CA-2016-153269,OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders
CA-2017-161655,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders
